Index,Kelas,Skenario,Deletion (↓),Insertion (↑),Robustness (↑),Sparsity (↑),Cost (Sec) (↓)
502,ModerateDemented,SCN-02: LIME (n=100),0.21965073411083721,0.345466278708227,0.9020148370605529,0.012017697704081632,1.037808895111084
502,ModerateDemented,SCN-02: LIME (n=500),0.1591490577455261,0.21123121557725422,0.9213116696481833,0.012017697704081632,4.1353302001953125
502,ModerateDemented,SCN-02: LIME (n=2000),0.20912540351855569,0.2240974406315217,0.9336962991839598,0.012017697704081632,17.72406244277954
502,ModerateDemented,SCN-03: SHAP (e=100),0.7433062404394151,0.5345849813893437,0.9778006183354725,0.03125,0.6760761737823486
502,ModerateDemented,SCN-03: SHAP (e=500),0.8338154464960099,0.2752652411349117,0.9690998613538233,0.03125,2.921203136444092
502,ModerateDemented,SCN-03: SHAP (e=2000),0.34369683018885555,0.16739786802645537,0.9426344628089419,0.01171875,12.790867805480957
840,ModerateDemented,SCN-01: Grad-CAM,0.23830182319507007,0.8617261138337198,0.8959582448005676,0.7021882971938775,0.017215251922607422
840,ModerateDemented,SCN-02: LIME (n=100),0.15722378355704902,0.16192354909952653,0.9166095750884966,0.2769052933673469,0.9327545166015625
840,ModerateDemented,SCN-02: LIME (n=500),0.06308143714105086,0.45308224034815786,0.9338469129239374,0.7507971938775511,4.817141532897949
840,ModerateDemented,SCN-02: LIME (n=2000),0.1617618770402402,0.5598165233752069,0.9416343521330316,0.7903180803571429,16.936078548431396
840,ModerateDemented,SCN-03: SHAP (e=100),0.8648464024066925,0.10192699335893848,0.7911439708914566,0.0625,0.6714043617248535
840,ModerateDemented,SCN-03: SHAP (e=500),0.796627222886309,0.0656341038424216,0.8321709229711124,0.0078125,3.159588098526001
840,ModerateDemented,SCN-03: SHAP (e=2000),0.8141814410686493,0.06283284661767538,0.9707177569423998,0.001953125,12.797768354415894
929,ModerateDemented,SCN-01: Grad-CAM,0.3097697243094445,0.8252424989361316,0.8773044943809509,0.6578643176020408,0.02461409568786621
929,ModerateDemented,SCN-02: LIME (n=100),0.062436294512377796,0.1620339412405883,0.9441517419746676,0.06802056760204081,1.2392547130584717
929,ModerateDemented,SCN-02: LIME (n=500),0.06244316517804691,0.44327162060308173,0.9589601127682114,0.15481505102040816,4.118141174316406
929,ModerateDemented,SCN-02: LIME (n=2000),0.07525316957617179,0.4408421741085476,0.9702855959607288,0.07164779974489796,17.51707673072815
929,ModerateDemented,SCN-03: SHAP (e=100),0.6492236338555814,0.36704936977475877,0.9709808608417095,0.09375,0.6722729206085205
929,ModerateDemented,SCN-03: SHAP (e=500),0.6754075731616468,0.17559760742587965,0.9816909955993138,0.015625,2.9160196781158447
929,ModerateDemented,SCN-03: SHAP (e=2000),0.45124096438521516,0.0645097898064705,0.9866643712141585,0.01953125,12.329801559448242
1133,ModerateDemented,SCN-01: Grad-CAM,0.36372022628784184,0.5653387067457516,0.816625714302063,0.5431879783163265,0.01777029037475586
1133,ModerateDemented,SCN-02: LIME (n=100),0.09090784230070313,0.16607813112964886,0.9134521713197026,0.01594387755102041,0.9531717300415039
1133,ModerateDemented,SCN-02: LIME (n=500),0.1316365170961035,0.16105330348873392,0.8984705769716554,0.01594387755102041,4.172284364700317
1133,ModerateDemented,SCN-02: LIME (n=2000),0.06286369626541273,0.1637932017846651,0.8952139657199714,0.01594387755102041,16.740540742874146
1133,ModerateDemented,SCN-03: SHAP (e=100),0.7004607379436493,0.42914039627648887,0.9559034994380776,0.125,0.6748311519622803
1133,ModerateDemented,SCN-03: SHAP (e=500),0.3337464998010546,0.33955284201074387,0.9729467415975213,0.046875,2.9219236373901367
1133,ModerateDemented,SCN-03: SHAP (e=2000),0.23552296925336125,0.35760535052831977,0.9785511997750816,0.03125,12.131587505340576
1136,ModerateDemented,SCN-01: Grad-CAM,0.21592581115546639,0.7085916984127835,0.8687734603881836,0.6063257334183674,0.021997928619384766
1136,ModerateDemented,SCN-02: LIME (n=100),0.0629565319577523,0.3373338469918962,0.9410088151965501,0.3333266900510204,1.0792269706726074
1136,ModerateDemented,SCN-02: LIME (n=500),0.06376405500685678,0.2912835549588535,0.9342923362517469,0.6562101403061225,4.682883977890015
1136,ModerateDemented,SCN-02: LIME (n=2000),0.08315013651081243,0.34308784523987007,0.8595150461397709,0.7542251275510204,16.827569723129272
1136,ModerateDemented,SCN-03: SHAP (e=100),0.7454440604895354,0.434902926092036,0.8565237905520543,0.0625,0.7708778381347656
1136,ModerateDemented,SCN-03: SHAP (e=500),0.7508410279173404,0.25926918410696087,0.936477118568352,0.0078125,3.0990042686462402
1136,ModerateDemented,SCN-03: SHAP (e=2000),0.6347779058385641,0.13175857479218392,0.9641544109745771,0.00390625,12.16051435470581
1215,ModerateDemented,SCN-01: Grad-CAM,0.30681174099445346,0.5722839538604603,0.8409542441368103,0.5822305484693877,0.017279863357543945
1215,ModerateDemented,SCN-02: LIME (n=100),0.0674561342684683,0.07931346026712162,0.907400503100782,0.05955038265306122,0.933922529220581
1215,ModerateDemented,SCN-02: LIME (n=500),0.1581635462862323,0.16276885067052685,0.9334921808931826,0.01189811862244898,4.105722427368164
1215,ModerateDemented,SCN-02: LIME (n=2000),0.09309560591032094,0.0685284416765853,0.9473034417483596,0.01189811862244898,17.73178458213806
1215,ModerateDemented,SCN-03: SHAP (e=100),0.23698673059407158,0.4365203395485877,0.9391257721487486,0.0625,0.6510260105133057
1215,ModerateDemented,SCN-03: SHAP (e=500),0.1793510372466699,0.2693542754277587,0.9751848687904976,0.0234375,2.9222443103790283
1215,ModerateDemented,SCN-03: SHAP (e=2000),0.20093851814162916,0.1606719112722203,0.9791290609526779,0.005859375,12.036322593688965
1216,ModerateDemented,SCN-01: Grad-CAM,0.22315004514530304,0.6057190739593352,0.8715094327926636,0.6560507015306123,0.01752781867980957
1216,ModerateDemented,SCN-02: LIME (n=100),0.06190663689001212,0.16203571297464803,0.9414718153013093,0.01580436862244898,0.9577829837799072
